Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
B	chrX-v0_1895644_aligned_567_F_88_24696_1	5112	5287	155	91.44	True
C	chrX-v0_1895644_aligned_567_F_88_24696_1	5288	5461	141	89.83	True
D	chrX-v0_1895644_aligned_567_F_88_24696_1	5462	5629	158	95.93	True
E	chrX-v0_1895644_aligned_567_F_88_24696_1	5630	5793	145	92.90	True
F	chrX-v0_1895644_aligned_567_F_88_24696_1	5794	5959	155	95.32	True
G	chrX-v0_1895644_aligned_567_F_88_24696_1	5960	6124	129	86.86	True
H	chrX-v0_1895644_aligned_567_F_88_24696_1	6125	6294	143	90.40	True
I	chrX-v0_1895644_aligned_567_F_88_24696_1	6295	6460	142	91.28	True
J	chrX-v0_1895644_aligned_567_F_88_24696_1	6461	6627	154	95.29	True
K	chrX-v0_1895644_aligned_567_F_88_24696_1	6628	6802	142	89.44	True
L	chrX-v0_1895644_aligned_567_F_88_24696_1	6803	6963	115	82.86	True
A	chrX-v0_1895644_aligned_567_F_88_24696_1	6964	7131	135	89.08	True
B	chrX-v0_1895644_aligned_567_F_88_24696_1	7132	7319	161	92.15	True
C	chrX-v0_1895644_aligned_567_F_88_24696_1	7320	7490	145	91.48	True
D	chrX-v0_1895644_aligned_567_F_88_24696_1	7491	7660	133	87.57	True
E	chrX-v0_1895644_aligned_567_F_88_24696_1	7661	7825	143	91.81	True
F	chrX-v0_1895644_aligned_567_F_88_24696_1	7826	7994	156	94.83	True
G	chrX-v0_1895644_aligned_567_F_88_24696_1	7995	8165	146	91.95	True
H	chrX-v0_1895644_aligned_567_F_88_24696_1	8166	8332	142	91.28	True
I	chrX-v0_1895644_aligned_567_F_88_24696_1	8333	8498	145	91.43	True
J	chrX-v0_1895644_aligned_567_F_88_24696_1	8499	8662	145	92.90	True
K	chrX-v0_1895644_aligned_567_F_88_24696_1	8663	8819	128	87.21	True
L	chrX-v0_1895644_aligned_567_F_88_24696_1	8820	8984	141	91.23	True
A	chrX-v0_1895644_aligned_567_F_88_24696_1	8985	9149	146	92.44	True
B	chrX-v0_1895644_aligned_567_F_88_24696_1	9150	9336	149	89.01	True
C	chrX-v0_1895644_aligned_567_F_88_24696_1	9337	9506	166	98.26	True
D	chrX-v0_1895644_aligned_567_F_88_24696_1	9507	9673	149	93.06	True
E	chrX-v0_1895644_aligned_567_F_88_24696_1	9674	9827	130	88.24	True
F	chrX-v0_1895644_aligned_567_F_88_24696_1	9828	9995	143	90.86	True
G	chrX-v0_1895644_aligned_567_F_88_24696_1	9996	10167	144	90.45	True
H	chrX-v0_1895644_aligned_567_F_88_24696_1	10168	10338	148	92.05	True
I	chrX-v0_1895644_aligned_567_F_88_24696_1	10339	10509	159	95.95	True
J	chrX-v0_1895644_aligned_567_F_88_24696_1	10510	10681	149	93.06	True
K	chrX-v0_1895644_aligned_567_F_88_24696_1	10682	10844	136	89.08	True
L	chrX-v0_1895644_aligned_567_F_88_24696_1	10845	11004	147	93.49	True
A	chrX-v0_1895644_aligned_567_F_88_24696_1	11005	11169	150	93.60	True
B	chrX-v0_1895644_aligned_567_F_88_24696_1	11170	11367	131	81.34	True
C	chrX-v0_1895644_aligned_567_F_88_24696_1	11368	11532	136	89.53	True
D	chrX-v0_1895644_aligned_567_F_88_24696_1	11533	11691	141	91.23	True
E	chrX-v0_1895644_aligned_567_F_88_24696_1	11692	11858	130	87.79	True
F	chrX-v0_1895644_aligned_567_F_88_24696_1	11859	12028	132	86.67	True
G	chrX-v0_1895644_aligned_567_F_88_24696_1	12029	12200	162	97.09	True
H	chrX-v0_1895644_aligned_567_F_88_24696_1	12201	12369	144	91.38	True
I	chrX-v0_1895644_aligned_567_F_88_24696_1	12370	12541	141	89.83	True
J	chrX-v0_1895644_aligned_567_F_88_24696_1	12542	12712	155	94.80	True
K	chrX-v0_1895644_aligned_567_F_88_24696_1	12713	12885	154	94.25	True
L	chrX-v0_1895644_aligned_567_F_88_24696_1	12886	13046	139	90.17	True
A	chrX-v0_1895644_aligned_567_F_88_24696_1	13047	13216	159	95.95	True
B	chrX-v0_1895644_aligned_567_F_88_24696_1	13217	13395	127	83.25	True
C	chrX-v0_1895644_aligned_567_F_88_24696_1	13396	13563	139	89.27	True
D	chrX-v0_1895644_aligned_567_F_88_24696_1	13564	13738	154	93.75	True
E	chrX-v0_1895644_aligned_567_F_88_24696_1	13739	13899	141	91.72	True
F	chrX-v0_1895644_aligned_567_F_88_24696_1	13900	14075	128	84.78	True
G	chrX-v0_1895644_aligned_567_F_88_24696_1	14076	14246	146	91.48	True
H	chrX-v0_1895644_aligned_567_F_88_24696_1	14247	14421	130	86.52	True
I	chrX-v0_1895644_aligned_567_F_88_24696_1	14422	14594	149	92.09	True
J	chrX-v0_1895644_aligned_567_F_88_24696_1	14595	14762	150	93.60	True
K	chrX-v0_1895644_aligned_567_F_88_24696_1	14763	14941	133	85.95	True
L	chrX-v0_1895644_aligned_567_F_88_24696_1	14942	15115	148	92.05	True
A	chrX-v0_1895644_aligned_567_F_88_24696_1	15116	15286	156	94.83	True
B	chrX-v0_1895644_aligned_567_F_88_24696_1	15287	15462	147	89.30	True
C	chrX-v0_1895644_aligned_567_F_88_24696_1	15463	15634	152	93.68	True
D	chrX-v0_1895644_aligned_567_F_88_24696_1	15635	15803	158	96.47	True
E	chrX-v0_1895644_aligned_567_F_88_24696_1	15804	15971	147	92.49	True
F	chrX-v0_1895644_aligned_567_F_88_24696_1	15972	16141	156	95.35	True
G	chrX-v0_1895644_aligned_567_F_88_24696_1	16142	16308	147	92.49	True
H	chrX-v0_1895644_aligned_567_F_88_24696_1	16309	16480	148	92.05	True
I	chrX-v0_1895644_aligned_567_F_88_24696_1	16481	16646	151	94.15	True
J	chrX-v0_1895644_aligned_567_F_88_24696_1	16647	16821	150	92.13	True
K	chrX-v0_1895644_aligned_567_F_88_24696_1	16822	16990	151	94.19	True
L	chrX-v0_1895644_aligned_567_F_88_24696_1	16991	17157	129	86.03	True
A	chrX-v0_1895644_aligned_567_F_88_24696_1	17158	17327	138	89.27	True
B	chrX-v0_1895644_aligned_567_F_88_24696_1	17328	17500	133	84.82	True
C	chrX-v0_1895644_aligned_567_F_88_24696_1	17501	17668	159	96.49	True
D	chrX-v0_1895644_aligned_567_F_88_24696_1	17669	17833	137	89.14	True
E	chrX-v0_1895644_aligned_567_F_88_24696_1	17834	18003	158	95.93	True
F	chrX-v0_1895644_aligned_567_F_88_24696_1	18004	18173	140	89.77	True
G	chrX-v0_1895644_aligned_567_F_88_24696_1	18174	18347	147	91.53	True
H	chrX-v0_1895644_aligned_567_F_88_24696_1	18348	18520	161	96.53	True
I	chrX-v0_1895644_aligned_567_F_88_24696_1	18521	18686	136	89.08	True
J	chrX-v0_1895644_aligned_567_F_88_24696_1	18687	18845	132	88.37	True
K	chrX-v0_1895644_aligned_567_F_88_24696_1	18846	19013	157	95.38	True
L	chrX-v0_1895644_aligned_567_F_88_24696_1	19014	19180	153	95.27	True
A	chrX-v0_1895644_aligned_567_F_88_24696_1	19181	19345	150	93.60	True
B	chrX-v0_1895644_aligned_567_F_88_24696_1	19346	19534	150	88.66	True
C	chrX-v0_1895644_aligned_567_F_88_24696_1	19535	19700	157	95.91	True
D	chrX-v0_1895644_aligned_567_F_88_24696_1	19701	19862	149	93.57	True
E	chrX-v0_1895644_aligned_567_F_88_24696_1	19863	20040	132	85.87	True
F	chrX-v0_1895644_aligned_567_F_88_24696_1	20041	20199	123	85.14	True
G	chrX-v0_1895644_aligned_567_F_88_24696_1	20200	20368	144	91.38	True
H	chrX-v0_1895644_aligned_567_F_88_24696_1	20369	20540	150	92.61	True
I	chrX-v0_1895644_aligned_567_F_88_24696_1	20541	20706	141	90.75	True
J	chrX-v0_1895644_aligned_567_F_88_24696_1	20707	20881	152	92.70	True
K	chrX-v0_1895644_aligned_567_F_88_24696_1	20882	21051	160	96.51	True
L	chrX-v0_1895644_aligned_567_F_88_24696_1	21052	21219	147	92.49	True
A	chrX-v0_1895644_aligned_567_F_88_24696_1	21220	21384	146	92.44	True
B	chrX-v0_1895644_aligned_567_F_88_24696_1	21385	21556	141	87.30	True
C	chrX-v0_1895644_aligned_567_F_88_24696_1	21557	21725	153	94.22	True
D	chrX-v0_1895644_aligned_567_F_88_24696_1	21726	21893	146	92.44	True
E	chrX-v0_1895644_aligned_567_F_88_24696_1	21894	22062	160	97.06	True
F	chrX-v0_1895644_aligned_567_F_88_24696_1	22063	22233	143	90.40	True
G	chrX-v0_1895644_aligned_567_F_88_24696_1	22234	22405	147	92.00	True
H	chrX-v0_1895644_aligned_567_F_88_24696_1	22406	22576	147	91.53	True
I	chrX-v0_1895644_aligned_567_F_88_24696_1	22577	22748	149	92.57	True
J	chrX-v0_1895644_aligned_567_F_88_24696_1	22749	22915	136	88.64	True
K	chrX-v0_1895644_aligned_567_F_88_24696_1	22916	23086	167	98.83	True
L	chrX-v0_1895644_aligned_567_F_88_24696_1	23087	23254	154	94.77	True
A	chrX-v0_1895644_aligned_567_F_88_24696_1	23255	23402	95	77.46	True
B	chrX-v0_1895644_aligned_567_F_88_24696_1	23403	23591	162	92.19	True
C	chrX-v0_1895644_aligned_567_F_88_24696_1	23592	23750	132	88.37	True
D	chrX-v0_1895644_aligned_567_F_88_24696_1	23751	23919	135	89.02	True
E	chrX-v0_1895644_aligned_567_F_88_24696_1	23920	24082	152	95.24	True
F	chrX-v0_1895644_aligned_567_F_88_24696_1	24083	24243	116	82.95	True
G	chrX-v0_1895644_aligned_567_F_88_24696_1	24244	24456	65	64.44	True
