Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
L	chrX-v0_2139507_aligned_182_F_50_33967_42	4566	4737	154	94.77	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	4738	4908	116	81.87	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	4909	5095	147	88.08	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	5096	5267	162	96.55	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	5268	5435	156	95.35	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	5436	5605	154	94.77	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	5606	5778	150	92.61	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	5779	5947	126	85.80	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	5948	6119	144	90.91	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	6120	6292	152	93.18	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	6293	6465	158	95.40	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	6466	6633	149	93.06	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	6634	6803	160	96.51	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	6804	6967	142	90.80	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	6968	7155	159	91.62	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	7156	7322	148	92.53	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	7323	7485	148	93.02	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	7486	7660	150	92.61	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	7661	7821	128	86.78	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	7822	7989	140	90.23	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	7990	8158	152	94.19	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	8159	8328	140	90.23	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	8329	8497	164	98.24	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	8498	8668	155	94.80	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	8669	8834	153	94.74	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	8835	9002	148	92.53	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	9003	9183	133	84.54	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	9184	9355	151	93.14	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	9356	9525	141	90.29	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	9526	9686	130	87.79	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	9687	9860	157	94.86	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	9861	10029	139	89.71	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	10030	10201	145	90.96	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	10202	10369	150	93.10	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	10370	10533	133	88.89	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	10534	10703	146	91.95	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	10704	10872	138	89.20	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	10873	11043	158	95.40	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	11044	11231	174	96.28	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	11232	11394	146	92.44	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	11395	11552	127	86.71	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	11553	11710	116	83.72	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	11711	11873	124	86.13	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	11874	12045	150	92.61	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	12046	12220	160	95.45	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	12221	12396	143	90.40	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	12397	12570	131	87.01	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	12571	12731	123	85.55	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	12732	12906	119	82.51	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	12907	13083	145	90.50	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	13084	13272	149	88.21	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	13273	13438	146	91.95	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	13439	13594	117	83.82	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	13595	13760	157	96.45	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	13761	13931	162	97.09	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	13932	14101	152	93.68	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	14102	14276	134	86.41	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	14277	14448	139	89.27	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	14449	14622	155	94.29	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	14623	14793	156	95.35	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	14794	14938	107	81.29	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	14939	15105	123	84.36	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	15106	15266	107	78.01	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	15267	15414	77	71.27	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	15415	15554	83	73.45	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	15555	15712	140	91.67	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	15713	15875	139	90.17	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	15876	16034	121	85.38	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	16035	16205	144	90.91	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	16206	16375	128	85.56	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	16376	16532	117	83.82	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	16533	16703	147	91.53	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	16704	16868	139	89.71	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	16869	17040	152	93.68	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	17041	17225	156	91.05	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	17226	17393	146	91.95	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	17394	17557	142	90.80	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	17558	17718	140	91.18	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	17719	17893	152	92.70	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	17894	18061	132	87.50	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	18062	18228	138	89.66	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	18229	18395	138	89.20	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	18396	18563	145	91.91	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	18564	18728	132	87.57	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	18729	18897	152	94.19	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	18898	19067	156	95.35	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	19068	19255	145	86.80	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	19256	19426	151	93.14	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	19427	19591	141	90.75	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	19592	19753	146	92.94	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	19754	19927	149	92.09	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	19928	20085	131	88.30	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	20086	20264	126	84.24	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	20265	20420	126	86.63	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	20421	20583	147	93.49	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	20584	20757	145	90.50	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	20758	20919	134	88.95	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	20920	21085	147	92.49	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	21086	21274	156	89.80	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	21275	21446	134	87.64	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	21447	21612	142	90.80	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	21613	21783	142	90.34	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	21784	21952	144	90.91	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	21953	22113	136	89.60	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	22114	22277	146	92.44	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	22278	22441	138	90.12	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	22442	22606	126	86.63	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	22607	22778	148	93.02	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	22779	22956	153	92.74	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	22957	23122	151	93.64	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	23123	23310	146	87.24	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	23311	23475	128	86.36	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	23476	23643	154	95.29	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	23644	23813	127	85.88	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	23814	23975	123	85.14	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	23976	24147	138	88.76	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	24148	24321	157	94.86	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	24322	24490	153	93.71	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	24491	24654	156	96.43	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	24655	24815	146	92.44	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	24816	24984	125	85.31	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	24985	25157	146	91.48	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	25158	25345	161	92.15	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	25346	25517	161	96.53	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	25518	25686	152	94.19	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	25687	25852	145	92.40	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	25853	26031	154	92.78	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	26032	26200	128	85.96	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	26201	26373	161	96.53	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	26374	26543	150	93.10	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	26544	26712	159	96.49	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	26713	26870	132	88.82	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	26871	27040	146	91.95	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	27041	27211	123	83.98	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	27212	27393	151	89.95	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	27394	27565	153	93.22	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	27566	27744	133	86.34	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	27745	27905	141	91.72	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	27906	28072	112	81.46	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	28073	28237	149	93.57	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	28238	28396	132	88.37	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	28397	28565	146	91.48	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	28566	28737	152	93.68	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	28738	28903	148	93.02	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	28904	29060	140	91.18	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	29061	29228	135	88.14	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	29229	29405	152	90.43	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	29406	29578	157	94.86	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	29579	29743	125	85.71	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	29744	29908	148	93.53	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	29909	30075	140	90.23	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	30076	30242	144	91.86	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	30243	30406	136	89.08	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	30407	30575	148	92.53	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	30576	30744	150	93.60	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	30745	30914	145	91.43	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	30915	31081	152	94.19	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	31082	31248	133	88.00	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	31249	31438	153	89.64	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	31439	31604	142	90.80	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	31605	31767	138	90.12	True
E	chrX-v0_2139507_aligned_182_F_50_33967_42	31768	31931	143	92.31	True
F	chrX-v0_2139507_aligned_182_F_50_33967_42	31932	32104	132	85.87	True
G	chrX-v0_2139507_aligned_182_F_50_33967_42	32105	32279	156	94.32	True
H	chrX-v0_2139507_aligned_182_F_50_33967_42	32280	32446	150	93.10	True
I	chrX-v0_2139507_aligned_182_F_50_33967_42	32447	32613	147	92.00	True
J	chrX-v0_2139507_aligned_182_F_50_33967_42	32614	32777	144	92.35	True
K	chrX-v0_2139507_aligned_182_F_50_33967_42	32778	32958	138	87.50	True
L	chrX-v0_2139507_aligned_182_F_50_33967_42	32959	33124	126	86.21	True
A	chrX-v0_2139507_aligned_182_F_50_33967_42	33125	33292	159	96.49	True
B	chrX-v0_2139507_aligned_182_F_50_33967_42	33293	33471	154	90.96	True
C	chrX-v0_2139507_aligned_182_F_50_33967_42	33472	33635	140	90.70	True
D	chrX-v0_2139507_aligned_182_F_50_33967_42	33636	33701	-40	38.24	True
