Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
F	chrX-v0_1771647_aligned_436_F_196_17199_49	10614	10779	134	88.51	True
G	chrX-v0_1771647_aligned_436_F_196_17199_49	10780	10955	140	88.46	True
H	chrX-v0_1771647_aligned_436_F_196_17199_49	10956	11128	150	92.61	True
I	chrX-v0_1771647_aligned_436_F_196_17199_49	11129	11295	135	88.57	True
J	chrX-v0_1771647_aligned_436_F_196_17199_49	11296	11466	147	92.00	True
K	chrX-v0_1771647_aligned_436_F_196_17199_49	11467	11629	124	85.23	True
L	chrX-v0_1771647_aligned_436_F_196_17199_49	11630	11795	146	92.44	True
A	chrX-v0_1771647_aligned_436_F_196_17199_49	11796	11955	124	85.23	True
B	chrX-v0_1771647_aligned_436_F_196_17199_49	11956	12141	165	94.12	True
C	chrX-v0_1771647_aligned_436_F_196_17199_49	12142	12299	136	89.53	True
D	chrX-v0_1771647_aligned_436_F_196_17199_49	12300	12467	149	93.06	True
E	chrX-v0_1771647_aligned_436_F_196_17199_49	12468	12632	140	91.18	True
F	chrX-v0_1771647_aligned_436_F_196_17199_49	12633	12807	152	93.18	True
G	chrX-v0_1771647_aligned_436_F_196_17199_49	12808	12982	144	90.45	True
H	chrX-v0_1771647_aligned_436_F_196_17199_49	12983	13155	154	94.25	True
I	chrX-v0_1771647_aligned_436_F_196_17199_49	13156	13312	132	88.37	True
J	chrX-v0_1771647_aligned_436_F_196_17199_49	13313	13482	162	97.65	True
K	chrX-v0_1771647_aligned_436_F_196_17199_49	13483	13649	144	91.38	True
L	chrX-v0_1771647_aligned_436_F_196_17199_49	13650	13820	135	87.71	True
A	chrX-v0_1771647_aligned_436_F_196_17199_49	13821	13991	151	93.14	True
B	chrX-v0_1771647_aligned_436_F_196_17199_49	13992	14188	148	86.63	True
C	chrX-v0_1771647_aligned_436_F_196_17199_49	14189	14362	125	84.15	True
D	chrX-v0_1771647_aligned_436_F_196_17199_49	14363	14535	156	94.83	True
E	chrX-v0_1771647_aligned_436_F_196_17199_49	14536	14695	143	92.31	True
F	chrX-v0_1771647_aligned_436_F_196_17199_49	14696	14864	161	97.08	True
G	chrX-v0_1771647_aligned_436_F_196_17199_49	14865	15020	133	88.89	True
H	chrX-v0_1771647_aligned_436_F_196_17199_49	15021	15195	164	96.59	True
I	chrX-v0_1771647_aligned_436_F_196_17199_49	15196	15365	162	97.65	True
J	chrX-v0_1771647_aligned_436_F_196_17199_49	15366	15531	126	85.39	True
K	chrX-v0_1771647_aligned_436_F_196_17199_49	15532	15703	131	86.19	True
L	chrX-v0_1771647_aligned_436_F_196_17199_49	15704	15871	156	95.35	True
A	chrX-v0_1771647_aligned_436_F_196_17199_49	15872	16041	148	92.53	True
B	chrX-v0_1771647_aligned_436_F_196_17199_49	16042	16230	164	92.71	True
C	chrX-v0_1771647_aligned_436_F_196_17199_49	16231	16403	132	86.26	True
D	chrX-v0_1771647_aligned_436_F_196_17199_49	16404	16578	132	86.67	True
E	chrX-v0_1771647_aligned_436_F_196_17199_49	16579	16743	153	95.27	True
F	chrX-v0_1771647_aligned_436_F_196_17199_49	16744	16910	140	90.23	True
G	chrX-v0_1771647_aligned_436_F_196_17199_49	16911	17076	148	93.02	True
H	chrX-v0_1771647_aligned_436_F_196_17199_49	17077	17226	125	86.55	True
I_rc	chrX-v0_1771647_aligned_436_F_196_17199_49	17227	17306	-26	42.60	True
