Monomer	Read_Name	Start_Position	End_Position	Identity	Match_Percentage	Is_Reverse
B	chrX-v0_760269_aligned_771_F_3_113028_136	13468	13655	158	91.15	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	13656	13821	142	90.34	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	13822	13982	119	83.62	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	13983	14151	141	91.23	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	14152	14331	135	86.10	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	14332	14493	150	94.12	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	14494	14664	152	93.68	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	14665	14833	139	89.71	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	14834	14998	142	91.28	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	14999	15159	134	88.51	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	15160	15332	139	88.83	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	15333	15502	163	97.66	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	15503	15681	157	91.53	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	15682	15847	124	84.44	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	15848	16016	150	93.10	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	16017	16186	133	88.00	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	16187	16353	127	85.88	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	16354	16522	136	88.20	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	16523	16686	138	90.12	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	16687	16859	146	91.48	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	16860	17023	158	97.02	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	17024	17197	146	91.01	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	17198	17357	127	86.71	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	17358	17537	144	89.56	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	17538	17719	164	93.62	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	17720	17887	129	86.44	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	17888	18063	140	89.33	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	18064	18230	147	92.98	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	18231	18405	163	96.57	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	18406	18577	158	95.40	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	18578	18748	145	91.43	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	18749	18914	118	83.52	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	18915	19081	147	92.98	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	19082	19256	146	91.01	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	19257	19415	128	86.78	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	19416	19585	156	95.35	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	19586	19772	171	95.24	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	19773	19938	142	91.81	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	19939	20108	127	85.47	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	20109	20279	153	94.74	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	20280	20450	148	92.05	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	20451	20616	157	95.91	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	20617	20785	133	88.00	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	20786	20950	137	89.14	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	20951	21117	147	93.49	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	21118	21289	134	87.64	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	21290	21452	138	89.66	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	21453	21623	156	95.35	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	21624	21812	164	92.27	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	21813	21980	136	88.64	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	21981	22149	137	88.70	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	22150	22307	129	88.17	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	22308	22477	146	91.95	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	22478	22646	138	88.76	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	22647	22817	143	90.40	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	22818	22989	149	92.57	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	22990	23157	145	92.40	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	23158	23325	147	92.49	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	23326	23499	141	89.83	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	23500	23675	153	93.22	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	23676	23859	159	92.06	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	23860	24033	147	91.53	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	24034	24198	131	87.86	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	24199	24366	148	93.53	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	24367	24534	143	91.33	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	24535	24703	119	83.62	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	24704	24873	138	88.76	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	24874	25048	146	91.48	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	25049	25212	136	90.00	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	25213	25373	135	89.53	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	25374	25543	128	86.36	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	25544	25717	131	86.59	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	25718	25905	165	93.19	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	25906	26076	143	90.40	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	26077	26245	157	95.91	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	26246	26412	146	92.44	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	26413	26582	145	91.43	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	26583	26741	128	86.78	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	26742	26913	143	90.40	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	26914	27088	134	86.81	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	27089	27255	146	92.44	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	27256	27433	128	85.56	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	27434	27602	156	95.88	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	27603	27772	153	94.22	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	27773	27959	143	86.67	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	27960	28135	139	88.40	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	28136	28317	119	80.83	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	28318	28495	130	85.33	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	28496	28664	138	89.66	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	28665	28833	131	86.59	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	28834	29004	134	87.22	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	29005	29172	154	94.77	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	29173	29341	142	91.28	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	29342	29521	129	85.64	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	29522	29684	133	88.44	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	29685	29859	150	92.61	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	29860	30037	144	87.89	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	30038	30207	149	92.57	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	30208	30367	127	86.71	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	30368	30548	120	82.26	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	30549	30716	130	86.93	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	30717	30881	138	89.20	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	30882	31056	135	87.71	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	31057	31225	110	80.22	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	31226	31389	135	89.47	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	31390	31563	134	87.64	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	31564	31734	150	93.60	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	31735	31904	153	94.22	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	31905	32088	144	87.50	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	32089	32249	134	88.95	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	32250	32413	140	90.70	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	32414	32578	132	87.93	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	32579	32743	145	91.91	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	32744	32901	139	90.64	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	32902	33074	154	94.25	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	33075	33238	142	91.28	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	33239	33404	134	88.51	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	33405	33576	154	94.77	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	33577	33735	128	87.65	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	33736	33917	132	85.48	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	33918	34098	162	93.09	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	34099	34265	144	90.91	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	34266	34430	134	88.95	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	34431	34598	145	92.40	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	34599	34768	160	96.51	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	34769	34943	147	91.53	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	34944	35110	143	91.33	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	35111	35276	154	95.29	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	35277	35436	129	87.72	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	35437	35602	130	86.52	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	35603	35760	128	86.78	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	35761	35932	131	87.01	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	35933	36124	167	92.82	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	36125	36292	155	94.80	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	36293	36452	119	84.00	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	36453	36619	137	90.06	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	36620	36782	136	89.08	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	36783	36958	136	87.78	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	36959	37129	149	92.57	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	37130	37301	145	90.96	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	37302	37467	147	93.49	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	37468	37639	130	86.52	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	37640	37801	149	94.08	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	37802	37964	119	84.00	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	37965	38151	161	92.15	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	38152	38323	150	92.61	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	38324	38493	143	90.86	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	38494	38660	124	85.63	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	38661	38834	112	80.11	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	38835	39001	137	89.14	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	39002	39172	154	94.25	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	39173	39336	128	86.78	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	39337	39493	129	88.17	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	39494	39660	153	94.74	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	39661	39822	127	87.13	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	39823	39995	138	89.20	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	39996	40182	149	88.60	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	40183	40359	139	88.40	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	40360	40537	134	86.81	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	40538	40701	139	90.64	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	40702	40869	150	93.10	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	40870	41041	149	92.09	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	41042	41213	152	94.19	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	41214	41375	143	91.81	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	41376	41544	150	94.12	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	41545	41716	140	89.33	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	41717	41883	146	92.44	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	41884	42052	161	97.08	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	42053	42234	161	92.59	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	42235	42403	147	92.49	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	42404	42583	148	91.11	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	42584	42751	150	94.12	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	42752	42925	142	89.89	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	42926	43090	139	89.71	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	43091	43253	129	86.86	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	43254	43423	147	92.00	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	43424	43586	135	89.47	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	43587	43763	150	92.13	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	43764	43928	139	90.64	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	43929	44097	156	95.35	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	44098	44281	175	96.79	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	44282	44462	150	91.21	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	44463	44632	160	96.51	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	44633	44794	146	93.45	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	44795	44967	154	94.25	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	44968	45144	142	89.44	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	45145	45314	129	86.44	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	45315	45481	139	90.17	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	45482	45652	152	94.19	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	45653	45819	151	94.15	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	45820	45982	137	89.60	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	45983	46157	137	87.85	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	46158	46328	139	87.17	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	46329	46498	125	84.53	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	46499	46670	141	90.29	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	46671	46838	148	93.53	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	46839	47008	159	96.49	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	47009	47179	146	91.48	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	47180	47342	133	88.44	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	47343	47509	144	91.86	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	47510	47676	129	86.86	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	47677	47841	141	90.75	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	47842	48018	150	91.67	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	48019	48183	111	81.01	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	48184	48364	162	93.55	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	48365	48531	149	93.06	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	48532	48698	121	84.57	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	48699	48863	152	95.24	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	48864	49029	133	88.00	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	49030	49196	151	93.64	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	49197	49368	155	94.80	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	49369	49541	150	92.61	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	49542	49716	127	85.47	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	49717	49892	156	94.32	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	49893	50056	148	93.53	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	50057	50230	147	91.53	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	50231	50418	150	88.66	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	50419	50581	137	89.60	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	50582	50747	146	92.44	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	50748	50914	135	89.02	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	50915	51080	141	90.75	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	51081	51258	120	81.91	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	51259	51420	126	85.80	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	51421	51589	158	95.93	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	51590	51757	150	94.12	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	51758	51926	152	94.19	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	51927	52090	144	92.35	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	52091	52260	144	90.91	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	52261	52447	167	93.72	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	52448	52615	119	83.24	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	52616	52784	150	93.60	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	52785	52952	148	93.53	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	52953	53117	140	90.23	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	53118	53285	149	93.57	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	53286	53452	147	92.49	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	53453	53627	138	88.76	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	53628	53789	118	83.52	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	53790	53957	145	91.91	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	53958	54121	118	83.52	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	54122	54287	138	90.12	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	54288	54466	151	89.95	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	54467	54632	140	90.23	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	54633	54794	130	87.36	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	54795	54965	142	91.28	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	54966	55131	134	88.07	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	55132	55306	150	92.61	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	55307	55476	138	88.76	True
I	chrX-v0_760269_aligned_771_F_3_113028_136	55477	55643	144	91.86	True
J	chrX-v0_760269_aligned_771_F_3_113028_136	55644	55811	142	91.28	True
K	chrX-v0_760269_aligned_771_F_3_113028_136	55812	55981	159	96.49	True
L	chrX-v0_760269_aligned_771_F_3_113028_136	55982	56150	148	93.02	True
A	chrX-v0_760269_aligned_771_F_3_113028_136	56151	56324	125	83.78	True
B	chrX-v0_760269_aligned_771_F_3_113028_136	56325	56507	124	81.63	True
C	chrX-v0_760269_aligned_771_F_3_113028_136	56508	56680	160	95.98	True
D	chrX-v0_760269_aligned_771_F_3_113028_136	56681	56840	129	87.72	True
E	chrX-v0_760269_aligned_771_F_3_113028_136	56841	57015	123	83.98	True
F	chrX-v0_760269_aligned_771_F_3_113028_136	57016	57185	139	89.27	True
G	chrX-v0_760269_aligned_771_F_3_113028_136	57186	57350	137	89.60	True
H	chrX-v0_760269_aligned_771_F_3_113028_136	57351	57523	144	90.91	True
